sample_accession	run_accession	scientific_name	fastq_ftp	fastq_aspera	sample_alias
SAMEA4690251	ERR2598328	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598328/ERR2598328.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598328/ERR2598328.fastq.gz	E-MTAB-6814:5537sTS.Human.Brain.8ypb.Male
SAMEA4690252	ERR2598329	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598329/ERR2598329.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2598329/ERR2598329.fastq.gz	E-MTAB-6814:5569sTS.Human.Brain.7ypb.Male
SAMEA4690253	ERR2598330	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598330/ERR2598330.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598330/ERR2598330.fastq.gz	E-MTAB-6814:5562sTS.Human.Cerebellum.8ypb.Male
SAMEA4690258	ERR2598335	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598335/ERR2598335.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598335/ERR2598335.fastq.gz	E-MTAB-6814:5543sTS.Human.Brain.2ypb.Female
SAMEA4690260	ERR2598337	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598337/ERR2598337.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598337/ERR2598337.fastq.gz	E-MTAB-6814:5904sTS.Human.Brain.4ypb.Male
SAMEA4690261	ERR2598338	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598338/ERR2598338.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598338/ERR2598338.fastq.gz	E-MTAB-6814:5839sTS.Human.Heart.2ypb.Male
SAMEA4690269	ERR2598346	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598346/ERR2598346.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2598346/ERR2598346.fastq.gz	E-MTAB-6814:5531sTS.Human.Brain.29ypb.Male
SAMEA4690270	ERR2598347	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598347/ERR2598347.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598347/ERR2598347.fastq.gz	E-MTAB-6814:5908sTS.Human.Brain.29ypb.Male
SAMEA4690275	ERR2598352	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598352/ERR2598352.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598352/ERR2598352.fastq.gz	E-MTAB-6814:5520sTS.Human.Cerebellum.29ypb.Male
SAMEA4690285	ERR2598362	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598362/ERR2598362.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598362/ERR2598362.fastq.gz	E-MTAB-6814:6107sTS.Human.Testis.28ypb.Male
SAMEA4690286	ERR2598363	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598363/ERR2598363.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598363/ERR2598363.fastq.gz	E-MTAB-6814:5550sTS.Human.Testis.39ypb.Male
SAMEA4689985	ERR2598063	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598063/ERR2598063.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598063/ERR2598063.fastq.gz	E-MTAB-6814:3654sTS.Human.Liver.10w.Male
SAMEA4689987	ERR2598065	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598065/ERR2598065.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598065/ERR2598065.fastq.gz	E-MTAB-6814:2095sTS.Human.Ovary.10w.Female
SAMEA4689993	ERR2598071	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598071/ERR2598071.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2598071/ERR2598071.fastq.gz	E-MTAB-6814:5952sTS.Human.Forebrain.11w.Male
SAMEA4689997	ERR2598075	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598075/ERR2598075.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598075/ERR2598075.fastq.gz	E-MTAB-6814:2113sTS.Human.Heart.11w.Male
SAMEA4689998	ERR2598076	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598076/ERR2598076.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2598076/ERR2598076.fastq.gz	E-MTAB-6814:3643sTS.Human.Heart.11w.Female
SAMEA4689999	ERR2598077	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598077/ERR2598077.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598077/ERR2598077.fastq.gz	E-MTAB-6814:2048sTSm.Human.Hindbrain.11w.Male
SAMEA4690000	ERR2598078	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598078/ERR2598078.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598078/ERR2598078.fastq.gz	E-MTAB-6814:2096sTS.Human.Cerebellum.11w.Male
SAMEA4690001	ERR2598079	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598079/ERR2598079.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2598079/ERR2598079.fastq.gz	E-MTAB-6814:3668sTS.Human.Hindbrain.11w.Male
SAMEA4690003	ERR2598081	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598081/ERR2598081.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2598081/ERR2598081.fastq.gz	E-MTAB-6814:1439sTS.Human.Kidney.11w.Male
SAMEA4690004	ERR2598082	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598082/ERR2598082.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598082/ERR2598082.fastq.gz	E-MTAB-6814:5647sTS.Human.Kidney.11w.Female
SAMEA4690006	ERR2598084	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598084/ERR2598084.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2598084/ERR2598084.fastq.gz	E-MTAB-6814:2112sTS.Human.Liver.11w.Male
SAMEA4690008	ERR2598086	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598086/ERR2598086.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2598086/ERR2598086.fastq.gz	E-MTAB-6814:3644sTS.Human.Ovary.11w.Female
SAMEA4690009	ERR2598087	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598087/ERR2598087.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598087/ERR2598087.fastq.gz	E-MTAB-6814:2110sTS.Human.Testis.11w.Male
SAMEA4690010	ERR2598088	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598088/ERR2598088.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598088/ERR2598088.fastq.gz	E-MTAB-6814:5934sTS.Human.Testis.11w.Male
SAMEA4690016	ERR2598094	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598094/ERR2598094.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2598094/ERR2598094.fastq.gz	E-MTAB-6814:5722sTS.Human.Hindbrain.12w.Male
SAMEA4690019	ERR2598097	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598097/ERR2598097.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598097/ERR2598097.fastq.gz	E-MTAB-6814:3776sTS.Human.Liver.12w.Male
SAMEA4690020	ERR2598098	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598098/ERR2598098.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598098/ERR2598098.fastq.gz	E-MTAB-6814:3774sTS.Human.Ovary.12w.Female
SAMEA4690021	ERR2598099	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598099/ERR2598099.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2598099/ERR2598099.fastq.gz	E-MTAB-6814:5936sTS.Human.Ovary.12w.Female
SAMEA4690023	ERR2598101	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598101/ERR2598101.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2598101/ERR2598101.fastq.gz	E-MTAB-6814:5935sTS.Human.Testis.12w.Male
SAMEA4690026	ERR2598104	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598104/ERR2598104.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2598104/ERR2598104.fastq.gz	E-MTAB-6814:5955sTS.Human.Forebrain.13w.Female
SAMEA4690027	ERR2598105	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598105/ERR2598105.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598105/ERR2598105.fastq.gz	E-MTAB-6814:5659sTS.Human.Heart.13w.Male
SAMEA4690029	ERR2598107	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598107/ERR2598107.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598107/ERR2598107.fastq.gz	E-MTAB-6814:5938sTS.Human.Heart.13w.Male
SAMEA4690032	ERR2598110	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598110/ERR2598110.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598110/ERR2598110.fastq.gz	E-MTAB-6814:5724sTS.Human.Hindbrain.13w.Male
SAMEA4690035	ERR2598113	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598113/ERR2598113.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598113/ERR2598113.fastq.gz	E-MTAB-6814:5697sTS.Human.Kidney.13w.Female
SAMEA4690039	ERR2598117	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598117/ERR2598117.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598117/ERR2598117.fastq.gz	E-MTAB-6814:5716sTS.Human.Testis.13w.Male
SAMEA4690040	ERR2598118	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598118/ERR2598118.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598118/ERR2598118.fastq.gz	E-MTAB-6814:5937sTS.Human.Testis.13w.Male
SAMEA4690045	ERR2598123	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598123/ERR2598123.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598123/ERR2598123.fastq.gz	E-MTAB-6814:5700sTS.Human.Heart.16w.Male
SAMEA4690046	ERR2598124	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598124/ERR2598124.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2598124/ERR2598124.fastq.gz	E-MTAB-6814:5701sTS.Human.Heart.16w.Male
SAMEA4690049	ERR2598127	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598127/ERR2598127.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598127/ERR2598127.fastq.gz	E-MTAB-6814:5956sTS.Human.Hindbrain.16w.Female
SAMEA4690052	ERR2598130	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598130/ERR2598130.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598130/ERR2598130.fastq.gz	E-MTAB-6814:5698sTS.Human.Kidney.16w.Male
SAMEA4690054	ERR2598132	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598132/ERR2598132.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598132/ERR2598132.fastq.gz	E-MTAB-6814:5656sTS.Human.Liver.16w.Male
SAMEA4690057	ERR2598135	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598135/ERR2598135.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598135/ERR2598135.fastq.gz	E-MTAB-6814:5694sTS.Human.Testis.16w.Male
SAMEA4690060	ERR2598138	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598138/ERR2598138.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598138/ERR2598138.fastq.gz	E-MTAB-6814:5660sTS.Human.Heart.18w.Male
SAMEA4690061	ERR2598139	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598139/ERR2598139.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2598139/ERR2598139.fastq.gz	E-MTAB-6814:5662sTS.Human.Kidney.18w.Female
SAMEA4690067	ERR2598145	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598145/ERR2598145.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598145/ERR2598145.fastq.gz	E-MTAB-6814:5674sTS.Human.Ovary.18w.Female
SAMEA4690071	ERR2598149	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598149/ERR2598149.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2598149/ERR2598149.fastq.gz	E-MTAB-6814:5782sTS.Human.Brain.19w.Female
SAMEA4690072	ERR2598150	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598150/ERR2598150.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598150/ERR2598150.fastq.gz	E-MTAB-6814:5960sTS.Human.Brain.19w.Male
SAMEA4690074	ERR2598152	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598152/ERR2598152.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598152/ERR2598152.fastq.gz	E-MTAB-6814:5770sTS.Human.Brain.20w.Female
SAMEA4690076	ERR2598154	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598154/ERR2598154.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2598154/ERR2598154.fastq.gz	E-MTAB-6814:5780sTS.Human.Heart.19w.Male
SAMEA4690078	ERR2598156	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598156/ERR2598156.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2598156/ERR2598156.fastq.gz	E-MTAB-6814:5779sTS.Human.Kidney.19w.Male
SAMEA4690081	ERR2598159	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598159/ERR2598159.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2598159/ERR2598159.fastq.gz	E-MTAB-6814:5769sTS.Human.Liver.19w.Male
SAMEA4690082	ERR2598160	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598160/ERR2598160.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598160/ERR2598160.fastq.gz	E-MTAB-6814:5781sTS.Human.Liver.19w.Female
SAMEA4690085	ERR2598163	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598163/ERR2598163.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598163/ERR2598163.fastq.gz	E-MTAB-6814:5778sTS.Human.Testis.19w.Male
SAMEA4690086	ERR2598164	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598164/ERR2598164.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2598164/ERR2598164.fastq.gz	E-MTAB-6814:3587sTS.Human.Forebrain.CS13.Male
SAMEA4690087	ERR2598165	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598165/ERR2598165.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598165/ERR2598165.fastq.gz	E-MTAB-6814:5624sTS.Human.Forebrain.4w.Male
SAMEA4690088	ERR2598166	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598166/ERR2598166.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2598166/ERR2598166.fastq.gz	E-MTAB-6814:6096sTS.Human.Forebrain.4w.Male
SAMEA4690089	ERR2598167	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598167/ERR2598167.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598167/ERR2598167.fastq.gz	E-MTAB-6814:3586sTS.Human.Heart.CS14.Female
SAMEA4690091	ERR2598169	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598169/ERR2598169.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2598169/ERR2598169.fastq.gz	E-MTAB-6814:5622sTS.Human.Hindbrain.4w.Female
SAMEA4690092	ERR2598170	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598170/ERR2598170.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598170/ERR2598170.fastq.gz	E-MTAB-6814:5625sTS.Human.Hindbrain.4w.Male
SAMEA4690093	ERR2598171	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598171/ERR2598171.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2598171/ERR2598171.fastq.gz	E-MTAB-6814:6097sTS.Human.Hindbrain.4w.Male
SAMEA4690097	ERR2598175	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598175/ERR2598175.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598175/ERR2598175.fastq.gz	E-MTAB-6814:5910sTS.Human.Liver.4w.Male
SAMEA4690103	ERR2598181	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598181/ERR2598181.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2598181/ERR2598181.fastq.gz	E-MTAB-6814:5628sTS.Human.Forebrain.5w.Female
SAMEA4690104	ERR2598182	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598182/ERR2598182.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598182/ERR2598182.fastq.gz	E-MTAB-6814:3671sTS.Human.Heart.CS16.Male
SAMEA4690106	ERR2598184	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2598184/ERR2598184.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2598184/ERR2598184.fastq.gz	E-MTAB-6814:3670sTS.Human.Hindbrain.CS16.Male
SAMEA4690107	ERR2598185	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598185/ERR2598185.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598185/ERR2598185.fastq.gz	E-MTAB-6814:5635sTS.Human.Hindbrain.5w.Female
SAMEA4690109	ERR2598187	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598187/ERR2598187.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598187/ERR2598187.fastq.gz	E-MTAB-6814:5717sTS.Human.Kidney.5w.Female
SAMEA4690110	ERR2598188	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598188/ERR2598188.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598188/ERR2598188.fastq.gz	E-MTAB-6814:5629sTS.Human.Liver.5w.Male
SAMEA4690111	ERR2598189	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598189/ERR2598189.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2598189/ERR2598189.fastq.gz	E-MTAB-6814:5640sTS.Human.Liver.5w.Female
SAMEA4690113	ERR2598191	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598191/ERR2598191.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2598191/ERR2598191.fastq.gz	E-MTAB-6814:5916sTS.Human.Testis.5w.Male
SAMEA4690118	ERR2598196	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598196/ERR2598196.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2598196/ERR2598196.fastq.gz	E-MTAB-6814:3672sTS.Human.Hindbrain.CS18.Male
SAMEA4690119	ERR2598197	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598197/ERR2598197.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598197/ERR2598197.fastq.gz	E-MTAB-6814:3674sTS.Human.Hindbrain.CS17.Female
SAMEA4690124	ERR2598202	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598202/ERR2598202.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598202/ERR2598202.fastq.gz	E-MTAB-6814:3676sTS.Human.Liver.CS17.Female
SAMEA4690132	ERR2598210	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598210/ERR2598210.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598210/ERR2598210.fastq.gz	E-MTAB-6814:3573sTS.Human.Heart.CS20.Female
SAMEA4690138	ERR2598216	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598216/ERR2598216.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2598216/ERR2598216.fastq.gz	E-MTAB-6814:5675sTS.Human.Kidney.7w.Male
SAMEA4690140	ERR2598218	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598218/ERR2598218.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598218/ERR2598218.fastq.gz	E-MTAB-6814:3574sTS.Human.Liver.CS20.Female
SAMEA4690141	ERR2598219	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2598219/ERR2598219.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2598219/ERR2598219.fastq.gz	E-MTAB-6814:3639sTS.Human.Liver.CS21.Male
SAMEA4690144	ERR2598222	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598222/ERR2598222.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598222/ERR2598222.fastq.gz	E-MTAB-6814:5920sTS.Human.Ovary.7w.Female
SAMEA4690145	ERR2598223	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2598223/ERR2598223.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2598223/ERR2598223.fastq.gz	E-MTAB-6814:2015sTSb.Human.Testis.CS21.Male
SAMEA4690148	ERR2598226	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2598226/ERR2598226.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2598226/ERR2598226.fastq.gz	E-MTAB-6814:2034sTS.Human.Forebrain.CS22.Female
SAMEA4690153	ERR2598231	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2598231/ERR2598231.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2598231/ERR2598231.fastq.gz	E-MTAB-6814:2030sTSb.Human.Heart.CS22.Male
SAMEA4690154	ERR2598232	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2598232/ERR2598232.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2598232/ERR2598232.fastq.gz	E-MTAB-6814:2032sTSm.Human.Heart.CS22.Female
SAMEA4690159	ERR2598237	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2598237/ERR2598237.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2598237/ERR2598237.fastq.gz	E-MTAB-6814:2082sTSb.Human.Hindbrain.CS23.Female
SAMEA4690160	ERR2598238	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2598238/ERR2598238.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2598238/ERR2598238.fastq.gz	E-MTAB-6814:2036sTSm.Human.Hindbrain.8w.Male
SAMEA4690162	ERR2598240	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2598240/ERR2598240.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2598240/ERR2598240.fastq.gz	E-MTAB-6814:5676sTS.Human.Kidney.CS23.Male
SAMEA4690167	ERR2598245	Homo sapiens	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2598245/ERR2598245.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2598245/ERR2598245.fastq.gz	E-MTAB-6814:2018sTSm.Human.Ovary.CS22.Female
