sample_accession	run_accession	scientific_name	fastq_ftp	fastq_aspera	sample_alias
SAMEA4671885	ERR2588635	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2588635/ERR2588635.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2588635/ERR2588635.fastq.gz	E-MTAB-6798:1939sTS.Mouse.Ovary.4wpb.Female
SAMEA4671888	ERR2588638	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2588638/ERR2588638.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2588638/ERR2588638.fastq.gz	E-MTAB-6798:1899sTS.Mouse.Testis.4wpb.Male
SAMEA4671889	ERR2588639	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588639/ERR2588639.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588639/ERR2588639.fastq.gz	E-MTAB-6798:1918sTS.Mouse.Brain.3dpb.Female
SAMEA4671890	ERR2588640	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2588640/ERR2588640.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2588640/ERR2588640.fastq.gz	E-MTAB-6798:1924sTS.Mouse.Brain.3dpb.Male
SAMEA4671891	ERR2588641	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588641/ERR2588641.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588641/ERR2588641.fastq.gz	E-MTAB-6798:1930sTS.Mouse.Brain.3dpb.Female
SAMEA4671892	ERR2588642	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2588642/ERR2588642.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2588642/ERR2588642.fastq.gz	E-MTAB-6798:1964sTS.Mouse.Brain.3dpb.Male
SAMEA4671894	ERR2588644	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2588644/ERR2588644.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2588644/ERR2588644.fastq.gz	E-MTAB-6798:1926sTS.Mouse.Heart.3dpb.Male
SAMEA4671895	ERR2588645	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2588645/ERR2588645.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2588645/ERR2588645.fastq.gz	E-MTAB-6798:1932sTS.Mouse.Heart.3dpb.Female
SAMEA4671897	ERR2588647	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2588647/ERR2588647.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2588647/ERR2588647.fastq.gz	E-MTAB-6798:1919sTS.Mouse.Cerebellum.3dpb.Female
SAMEA4671900	ERR2588650	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2588650/ERR2588650.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2588650/ERR2588650.fastq.gz	E-MTAB-6798:1965sTS.Mouse.Cerebellum.3dpb.Male
SAMEA4671902	ERR2588652	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2588652/ERR2588652.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2588652/ERR2588652.fastq.gz	E-MTAB-6798:1927sTS.Mouse.Kidney.3dpb.Male
SAMEA4671907	ERR2588657	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2588657/ERR2588657.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2588657/ERR2588657.fastq.gz	E-MTAB-6798:1934sTS.Mouse.Liver.3dpb.Female
SAMEA4671909	ERR2588659	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588659/ERR2588659.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588659/ERR2588659.fastq.gz	E-MTAB-6798:1923sTS.Mouse.Ovary.3dpb.Female
SAMEA4671911	ERR2588661	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588661/ERR2588661.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588661/ERR2588661.fastq.gz	E-MTAB-6798:1929sTS.Mouse.Testis.3dpb.Male
SAMEA4671913	ERR2588663	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2588663/ERR2588663.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2588663/ERR2588663.fastq.gz	E-MTAB-6798:1944sTS.Mouse.Brain.9wpb.Male
SAMEA4671918	ERR2588668	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2588668/ERR2588668.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2588668/ERR2588668.fastq.gz	E-MTAB-6798:1956sTS.Mouse.Heart.9wpb.Male
SAMEA4671919	ERR2588669	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588669/ERR2588669.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588669/ERR2588669.fastq.gz	E-MTAB-6798:2663sTS.Mouse.Heart.9wpb.Male
SAMEA4671924	ERR2588674	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2588674/ERR2588674.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2588674/ERR2588674.fastq.gz	E-MTAB-6798:1961sTS.Mouse.Cerebellum.9wpb.Female
SAMEA4671930	ERR2588680	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2588680/ERR2588680.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2588680/ERR2588680.fastq.gz	E-MTAB-6798:1952sTS.Mouse.Liver.9wpb.Female
SAMEA4671935	ERR2588685	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2588685/ERR2588685.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2588685/ERR2588685.fastq.gz	E-MTAB-6798:1947sTS.Mouse.Testis.9wpb.Male
SAMEA4671936	ERR2588686	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2588686/ERR2588686.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2588686/ERR2588686.fastq.gz	E-MTAB-6798:1959sTS.Mouse.Testis.9wpb.Male
SAMEA4671623	ERR2588373	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2588373/ERR2588373.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2588373/ERR2588373.fastq.gz	E-MTAB-6798:3460sTS.Mouse.Heart.10.5.Female
SAMEA4671625	ERR2588375	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2588375/ERR2588375.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2588375/ERR2588375.fastq.gz	E-MTAB-6798:2583sTS.Mouse.Liver.10.5.Female
SAMEA4671628	ERR2588378	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2588378/ERR2588378.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2588378/ERR2588378.fastq.gz	E-MTAB-6798:3248sTS.Mouse.Ovary.10.5.Female
SAMEA4671638	ERR2588388	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2588388/ERR2588388.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2588388/ERR2588388.fastq.gz	E-MTAB-6798:3031sTS.Mouse.Heart.11.5.Female
SAMEA4671645	ERR2588395	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2588395/ERR2588395.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2588395/ERR2588395.fastq.gz	E-MTAB-6798:2943sTS.Mouse.Liver.11.5.Male
SAMEA4671647	ERR2588397	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2588397/ERR2588397.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2588397/ERR2588397.fastq.gz	E-MTAB-6798:5603sTS.Mouse.Liver.11.5.Female
SAMEA4671651	ERR2588401	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588401/ERR2588401.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588401/ERR2588401.fastq.gz	E-MTAB-6798:3363sTS.Mouse.Testis.11.5.Male
SAMEA4671652	ERR2588402	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2588402/ERR2588402.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2588402/ERR2588402.fastq.gz	E-MTAB-6798:2621sTS.Mouse.Brain.11.5.Male
SAMEA4671654	ERR2588404	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2588404/ERR2588404.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2588404/ERR2588404.fastq.gz	E-MTAB-6798:2937sTS.Mouse.Brain.11.5.Female
SAMEA4671656	ERR2588406	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2588406/ERR2588406.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2588406/ERR2588406.fastq.gz	E-MTAB-6798:3036sTS.Mouse.Heart.12.5.Male
SAMEA4671661	ERR2588411	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588411/ERR2588411.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588411/ERR2588411.fastq.gz	E-MTAB-6798:3282sTS.Mouse.Kidney.12.5.Female
SAMEA4671662	ERR2588412	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2588412/ERR2588412.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2588412/ERR2588412.fastq.gz	E-MTAB-6798:3284sTS.Mouse.Kidney.12.5.Male
SAMEA4671663	ERR2588413	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2588413/ERR2588413.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2588413/ERR2588413.fastq.gz	E-MTAB-6798:3286sTS.Mouse.Kidney.12.5.Female
SAMEA4671667	ERR2588417	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2588417/ERR2588417.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2588417/ERR2588417.fastq.gz	E-MTAB-6798:3044sTS.Mouse.Liver.12.5.Female
SAMEA4671668	ERR2588418	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2588418/ERR2588418.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2588418/ERR2588418.fastq.gz	E-MTAB-6798:3283sTS.Mouse.Ovary.12.5.Female
SAMEA4671670	ERR2588420	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2588420/ERR2588420.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2588420/ERR2588420.fastq.gz	E-MTAB-6798:3281sTS.Mouse.Testis.12.5.Male
SAMEA4671671	ERR2588421	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588421/ERR2588421.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588421/ERR2588421.fastq.gz	E-MTAB-6798:3285sTS.Mouse.Testis.12.5.Male
SAMEA4671673	ERR2588423	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2588423/ERR2588423.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2588423/ERR2588423.fastq.gz	E-MTAB-6798:3038sTS.Mouse.Brain.12.5.Female
SAMEA4671674	ERR2588424	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2588424/ERR2588424.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2588424/ERR2588424.fastq.gz	E-MTAB-6798:3040sTS.Mouse.Brain.12.5.Male
SAMEA4671676	ERR2588426	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2588426/ERR2588426.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2588426/ERR2588426.fastq.gz	E-MTAB-6798:2813sTS.Mouse.Brain.13.5.Female
SAMEA4671680	ERR2588430	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2588430/ERR2588430.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2588430/ERR2588430.fastq.gz	E-MTAB-6798:2815sTS.Mouse.Heart.13.5.Female
SAMEA4671681	ERR2588431	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588431/ERR2588431.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588431/ERR2588431.fastq.gz	E-MTAB-6798:2823sTS.Mouse.Heart.13.5.Male
SAMEA4671682	ERR2588432	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2588432/ERR2588432.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2588432/ERR2588432.fastq.gz	E-MTAB-6798:2831sTS.Mouse.Heart.13.5.Female
SAMEA4671683	ERR2588433	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2588433/ERR2588433.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2588433/ERR2588433.fastq.gz	E-MTAB-6798:2839sTS.Mouse.Heart.13.5.Male
SAMEA4671685	ERR2588435	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2588435/ERR2588435.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2588435/ERR2588435.fastq.gz	E-MTAB-6798:2822sTS.Mouse.Cerebellum.13.5.Male
SAMEA4671686	ERR2588436	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2588436/ERR2588436.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2588436/ERR2588436.fastq.gz	E-MTAB-6798:2830sTS.Mouse.Cerebellum.13.5.Female
SAMEA4671689	ERR2588439	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588439/ERR2588439.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588439/ERR2588439.fastq.gz	E-MTAB-6798:2833sTS.Mouse.Kidney.13.5.Female
SAMEA4671691	ERR2588441	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588441/ERR2588441.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588441/ERR2588441.fastq.gz	E-MTAB-6798:5359sTS.Mouse.Kidney.13.5.Male
SAMEA4671693	ERR2588443	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2588443/ERR2588443.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2588443/ERR2588443.fastq.gz	E-MTAB-6798:2832sTS.Mouse.Liver.13.5.Female
SAMEA4671698	ERR2588448	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2588448/ERR2588448.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2588448/ERR2588448.fastq.gz	E-MTAB-6798:2834sTS.Mouse.Ovary.13.5.Female
SAMEA4671700	ERR2588450	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2588450/ERR2588450.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2588450/ERR2588450.fastq.gz	E-MTAB-6798:2842sTS.Mouse.Testis.13.5.Male
SAMEA4671705	ERR2588455	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2588455/ERR2588455.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2588455/ERR2588455.fastq.gz	E-MTAB-6798:2459sTS.Mouse.Heart.14.5.Male
SAMEA4671708	ERR2588458	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2588458/ERR2588458.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2588458/ERR2588458.fastq.gz	E-MTAB-6798:2224sTS.Mouse.Cerebellum.14.5.Male
SAMEA4671710	ERR2588460	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2588460/ERR2588460.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2588460/ERR2588460.fastq.gz	E-MTAB-6798:2238sTS.Mouse.Cerebellum.14.5.Male
SAMEA4671712	ERR2588462	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2588462/ERR2588462.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2588462/ERR2588462.fastq.gz	E-MTAB-6798:2460sTS.Mouse.Kidney.14.5.Male
SAMEA4671713	ERR2588463	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2588463/ERR2588463.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2588463/ERR2588463.fastq.gz	E-MTAB-6798:2462sTS.Mouse.Kidney.14.5.Male
SAMEA4671716	ERR2588466	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2588466/ERR2588466.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2588466/ERR2588466.fastq.gz	E-MTAB-6798:2229sTS.Mouse.Liver.14.5.Female
SAMEA4671717	ERR2588467	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2588467/ERR2588467.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2588467/ERR2588467.fastq.gz	E-MTAB-6798:2239sTS.Mouse.Liver.14.5.Male
SAMEA4671718	ERR2588468	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2588468/ERR2588468.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2588468/ERR2588468.fastq.gz	E-MTAB-6798:2245sTS.Mouse.Liver.14.5.Female
SAMEA4671727	ERR2588477	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2588477/ERR2588477.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2588477/ERR2588477.fastq.gz	E-MTAB-6798:2504sTS.Mouse.Heart.15.5.Male
SAMEA4671729	ERR2588479	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588479/ERR2588479.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588479/ERR2588479.fastq.gz	E-MTAB-6798:2508sTS.Mouse.Heart.15.5.Female
SAMEA4671732	ERR2588482	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2588482/ERR2588482.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2588482/ERR2588482.fastq.gz	E-MTAB-6798:2190sTS.Mouse.Cerebellum.15.5.Female
SAMEA4671733	ERR2588483	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2588483/ERR2588483.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2588483/ERR2588483.fastq.gz	E-MTAB-6798:2194sTS.Mouse.Cerebellum.15.5.Male
SAMEA4671737	ERR2588487	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2588487/ERR2588487.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2588487/ERR2588487.fastq.gz	E-MTAB-6798:2509sTS.Mouse.Kidney.15.5.Female
SAMEA4671739	ERR2588489	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588489/ERR2588489.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588489/ERR2588489.fastq.gz	E-MTAB-6798:2188sTS.Mouse.Liver.15.5.Male
SAMEA4671741	ERR2588491	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588491/ERR2588491.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588491/ERR2588491.fastq.gz	E-MTAB-6798:2196sTS.Mouse.Liver.15.5.Male
SAMEA4671744	ERR2588494	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2588494/ERR2588494.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2588494/ERR2588494.fastq.gz	E-MTAB-6798:2215sTS.Mouse.Ovary.15.5.Female
SAMEA4671754	ERR2588504	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2588504/ERR2588504.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2588504/ERR2588504.fastq.gz	E-MTAB-6798:2587sTS.Mouse.Heart.16.5.Female
SAMEA4671757	ERR2588507	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2588507/ERR2588507.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2588507/ERR2588507.fastq.gz	E-MTAB-6798:2274sTS.Mouse.Cerebellum.16.5.Female
SAMEA4671759	ERR2588509	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588509/ERR2588509.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588509/ERR2588509.fastq.gz	E-MTAB-6798:2513sTS.Mouse.Kidney.16.5.Male
SAMEA4671765	ERR2588515	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2588515/ERR2588515.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2588515/ERR2588515.fastq.gz	E-MTAB-6798:2275sTS.Mouse.Liver.16.5.Female
SAMEA4671768	ERR2588518	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2588518/ERR2588518.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2588518/ERR2588518.fastq.gz	E-MTAB-6798:2271sTS.Mouse.Ovary.16.5.Female
SAMEA4671770	ERR2588520	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2588520/ERR2588520.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2588520/ERR2588520.fastq.gz	E-MTAB-6798:2278sTS.Mouse.Testis.16.5.Male
SAMEA4671771	ERR2588521	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588521/ERR2588521.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588521/ERR2588521.fastq.gz	E-MTAB-6798:2157sTS.Mouse.Brain.17.5.Male
SAMEA4671774	ERR2588524	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2588524/ERR2588524.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2588524/ERR2588524.fastq.gz	E-MTAB-6798:2165sTS.Mouse.Brain.17.5.Female
SAMEA4671777	ERR2588527	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2588527/ERR2588527.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2588527/ERR2588527.fastq.gz	E-MTAB-6798:2593sTS.Mouse.Heart.17.5.Female
SAMEA4671779	ERR2588529	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588529/ERR2588529.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588529/ERR2588529.fastq.gz	E-MTAB-6798:2158sTS.Mouse.Cerebellum.17.5.Male
SAMEA4671790	ERR2588540	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2588540/ERR2588540.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2588540/ERR2588540.fastq.gz	E-MTAB-6798:2284sTS.Mouse.Liver.17.5.Male
SAMEA4671799	ERR2588549	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2588549/ERR2588549.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2588549/ERR2588549.fastq.gz	E-MTAB-6798:2633sTS.Mouse.Heart.18.5.Male
SAMEA4671801	ERR2588551	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588551/ERR2588551.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588551/ERR2588551.fastq.gz	E-MTAB-6798:2639sTS.Mouse.Heart.18.5.Female
SAMEA4671806	ERR2588556	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2588556/ERR2588556.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2588556/ERR2588556.fastq.gz	E-MTAB-6798:2324sTS.Mouse.Cerebellum.18.5.Female
SAMEA4671811	ERR2588561	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2588561/ERR2588561.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2588561/ERR2588561.fastq.gz	E-MTAB-6798:2309sTS.Mouse.Liver.18.5.Male
SAMEA4671816	ERR2588566	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2588566/ERR2588566.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2588566/ERR2588566.fastq.gz	E-MTAB-6798:2326sTS.Mouse.Ovary.18.5.Female
SAMEA4671817	ERR2588567	Mus musculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2588567/ERR2588567.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2588567/ERR2588567.fastq.gz	E-MTAB-6798:2310sTS.Mouse.Testis.18.5.Male
