sample_accession	run_accession	scientific_name	fastq_ftp	fastq_aspera	sample_alias
SAMEA4699600	ERR2603895	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603895/ERR2603895.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/005/ERR2603895/ERR2603895.fastq.gz	E-MTAB-6833:4635sTS.Opossum.Heart.90dpb.Male
SAMEA4699601	ERR2603896	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603896/ERR2603896.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/006/ERR2603896/ERR2603896.fastq.gz	E-MTAB-6833:5866sTS.Opossum.Heart.90dpb.Female
SAMEA4699602	ERR2603897	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603897/ERR2603897.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/007/ERR2603897/ERR2603897.fastq.gz	E-MTAB-6833:4608sTS.Opossum.Cerebellum.90dpb.Female
SAMEA4699606	ERR2603901	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603901/ERR2603901.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/001/ERR2603901/ERR2603901.fastq.gz	E-MTAB-6833:4636sTS.Opossum.Kidney.90dpb.Male
SAMEA4699613	ERR2603908	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603908/ERR2603908.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/008/ERR2603908/ERR2603908.fastq.gz	E-MTAB-6833:4619sTS.Opossum.Testis.90dpb.Male
SAMEA4699614	ERR2603909	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603909/ERR2603909.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/009/ERR2603909/ERR2603909.fastq.gz	E-MTAB-6833:4638sTS.Opossum.Testis.90dpb.Male
SAMEA4699349	ERR2603644	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2603644/ERR2603644.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/004/ERR2603644/ERR2603644.fastq.gz	E-MTAB-6833:5191sTS.Opossum.Heart.13.5.Male
SAMEA4699352	ERR2603647	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603647/ERR2603647.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/007/ERR2603647/ERR2603647.fastq.gz	E-MTAB-6833:5185sTS.Opossum.Cerebellum.13.5.Male
SAMEA4699358	ERR2603653	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603653/ERR2603653.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/003/ERR2603653/ERR2603653.fastq.gz	E-MTAB-6833:4807sTS.Opossum.Brain.0dpb.Male
SAMEA4699360	ERR2603655	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603655/ERR2603655.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/005/ERR2603655/ERR2603655.fastq.gz	E-MTAB-6833:5039sTS.Opossum.Heart.0dpb.Male
SAMEA4699365	ERR2603660	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603660/ERR2603660.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/000/ERR2603660/ERR2603660.fastq.gz	E-MTAB-6833:5040sTS.Opossum.Liver.0dpb.Male
SAMEA4699366	ERR2603661	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603661/ERR2603661.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/001/ERR2603661/ERR2603661.fastq.gz	E-MTAB-6833:5041sTS.Opossum.Liver.0dpb.Male
SAMEA4699367	ERR2603662	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603662/ERR2603662.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/002/ERR2603662/ERR2603662.fastq.gz	E-MTAB-6833:4809sTS.Opossum.Brain.10dpb.Male
SAMEA4699368	ERR2603663	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603663/ERR2603663.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/003/ERR2603663/ERR2603663.fastq.gz	E-MTAB-6833:4811sTS.Opossum.Brain.10dpb.Female
SAMEA4699371	ERR2603666	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603666/ERR2603666.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/006/ERR2603666/ERR2603666.fastq.gz	E-MTAB-6833:5042sTS.Opossum.Heart.10dpb.Male
SAMEA4699375	ERR2603670	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603670/ERR2603670.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/000/ERR2603670/ERR2603670.fastq.gz	E-MTAB-6833:4810sTS.Opossum.Cerebellum.10dpb.Male
SAMEA4699377	ERR2603672	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603672/ERR2603672.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/002/ERR2603672/ERR2603672.fastq.gz	E-MTAB-6833:5588sTS.Opossum.Cerebellum.10dpb.Female
SAMEA4699380	ERR2603675	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603675/ERR2603675.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/005/ERR2603675/ERR2603675.fastq.gz	E-MTAB-6833:5049sTS.Opossum.Kidney.10dpb.Female
SAMEA4699383	ERR2603678	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603678/ERR2603678.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/008/ERR2603678/ERR2603678.fastq.gz	E-MTAB-6833:5047sTS.Opossum.Liver.10dpb.Male
SAMEA4699388	ERR2603683	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603683/ERR2603683.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/003/ERR2603683/ERR2603683.fastq.gz	E-MTAB-6833:5332sTS.Opossum.Testis.10dpb.Male
SAMEA4699389	ERR2603684	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2603684/ERR2603684.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/004/ERR2603684/ERR2603684.fastq.gz	E-MTAB-6833:5601sTS.Opossum.Testis.10dpb.Male
SAMEA4699390	ERR2603685	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603685/ERR2603685.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/005/ERR2603685/ERR2603685.fastq.gz	E-MTAB-6833:4599sTS.Opossum.Brain.120dpb.Male
SAMEA4699393	ERR2603688	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603688/ERR2603688.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/008/ERR2603688/ERR2603688.fastq.gz	E-MTAB-6833:4468sTS.Opossum.Heart.120dpb.Female
SAMEA4699397	ERR2603692	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603692/ERR2603692.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/002/ERR2603692/ERR2603692.fastq.gz	E-MTAB-6833:4628sTS.Opossum.Cerebellum.120dpb.Male
SAMEA4699401	ERR2603696	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603696/ERR2603696.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/006/ERR2603696/ERR2603696.fastq.gz	E-MTAB-6833:4469sTS.Opossum.Liver.120dpb.Female
SAMEA4699404	ERR2603699	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603699/ERR2603699.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/009/ERR2603699/ERR2603699.fastq.gz	E-MTAB-6833:4471sTS.Opossum.Ovary.120dpb.Female
SAMEA4699406	ERR2603701	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603701/ERR2603701.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/001/ERR2603701/ERR2603701.fastq.gz	E-MTAB-6833:5854sTS.Opossum.Testis.120dpb.Male
SAMEA4699407	ERR2603702	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603702/ERR2603702.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/002/ERR2603702/ERR2603702.fastq.gz	E-MTAB-6833:4698sTS.Opossum.Brain.14dpb.Female
SAMEA4699408	ERR2603703	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603703/ERR2603703.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/003/ERR2603703/ERR2603703.fastq.gz	E-MTAB-6833:4702sTS.Opossum.Brain.14dpb.Female
SAMEA4699409	ERR2603704	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2603704/ERR2603704.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/004/ERR2603704/ERR2603704.fastq.gz	E-MTAB-6833:5876sTS.Opossum.Brain.14dpb.Female
SAMEA4699411	ERR2603706	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603706/ERR2603706.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/006/ERR2603706/ERR2603706.fastq.gz	E-MTAB-6833:4769sTS.Opossum.Heart.14dpb.Female
SAMEA4699416	ERR2603711	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603711/ERR2603711.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/001/ERR2603711/ERR2603711.fastq.gz	E-MTAB-6833:4703sTS.Opossum.Cerebellum.14dpb.Female
SAMEA4699417	ERR2603712	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603712/ERR2603712.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/002/ERR2603712/ERR2603712.fastq.gz	E-MTAB-6833:4767sTS.Opossum.Kidney.14dpb.Female
SAMEA4699419	ERR2603714	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2603714/ERR2603714.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/004/ERR2603714/ERR2603714.fastq.gz	E-MTAB-6833:4773sTS.Opossum.Kidney.14dpb.Female
SAMEA4699424	ERR2603719	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603719/ERR2603719.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/009/ERR2603719/ERR2603719.fastq.gz	E-MTAB-6833:4777sTS.Opossum.Liver.14dpb.Male
SAMEA4699425	ERR2603720	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603720/ERR2603720.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/000/ERR2603720/ERR2603720.fastq.gz	E-MTAB-6833:4952sTS.Opossum.Ovary.14dpb.Female
SAMEA4699426	ERR2603721	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603721/ERR2603721.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/001/ERR2603721/ERR2603721.fastq.gz	E-MTAB-6833:4953sTS.Opossum.Ovary.14dpb.Female
SAMEA4699427	ERR2603722	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603722/ERR2603722.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/002/ERR2603722/ERR2603722.fastq.gz	E-MTAB-6833:4954sTS.Opossum.Testis.14dpb.Male
SAMEA4699433	ERR2603728	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603728/ERR2603728.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/008/ERR2603728/ERR2603728.fastq.gz	E-MTAB-6833:4213sTS.Opossum.Heart.150dpb.Male
SAMEA4699435	ERR2603730	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603730/ERR2603730.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/000/ERR2603730/ERR2603730.fastq.gz	E-MTAB-6833:4682sTS.Opossum.Cerebellum.150dpb.Male
SAMEA4699436	ERR2603731	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603731/ERR2603731.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/001/ERR2603731/ERR2603731.fastq.gz	E-MTAB-6833:5859sTS.Opossum.Cerebellum.150dpb.Female
SAMEA4699437	ERR2603732	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603732/ERR2603732.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/002/ERR2603732/ERR2603732.fastq.gz	E-MTAB-6833:4210sTS.Opossum.Kidney.150dpb.Female
SAMEA4699440	ERR2603735	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603735/ERR2603735.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/005/ERR2603735/ERR2603735.fastq.gz	E-MTAB-6833:4211sTS.Opossum.Liver.150dpb.Female
SAMEA4699442	ERR2603737	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603737/ERR2603737.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/007/ERR2603737/ERR2603737.fastq.gz	E-MTAB-6833:5863sTS.Opossum.Liver.150dpb.Female
SAMEA4699443	ERR2603738	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603738/ERR2603738.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/008/ERR2603738/ERR2603738.fastq.gz	E-MTAB-6833:4208sTS.Opossum.Ovary.150dpb.Female
SAMEA4699445	ERR2603740	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603740/ERR2603740.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/000/ERR2603740/ERR2603740.fastq.gz	E-MTAB-6833:4212sTS.Opossum.Testis.150dpb.Male
SAMEA4699450	ERR2603745	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603745/ERR2603745.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/005/ERR2603745/ERR2603745.fastq.gz	E-MTAB-6833:5974sTS.Opossum.Brain.14mpb.Male
SAMEA4699451	ERR2603746	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603746/ERR2603746.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/006/ERR2603746/ERR2603746.fastq.gz	E-MTAB-6833:3953sTS.Opossum.Heart.180dpb.Male
SAMEA4699452	ERR2603747	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603747/ERR2603747.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/007/ERR2603747/ERR2603747.fastq.gz	E-MTAB-6833:3959sTS.Opossum.Heart.180dpb.Female
SAMEA4699457	ERR2603752	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603752/ERR2603752.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/002/ERR2603752/ERR2603752.fastq.gz	E-MTAB-6833:5977sTS.Opossum.Cerebellum.4mpb.Male
SAMEA4699459	ERR2603754	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2603754/ERR2603754.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/004/ERR2603754/ERR2603754.fastq.gz	E-MTAB-6833:3960sTS.Opossum.Kidney.180dpb.Female
SAMEA4699462	ERR2603757	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603757/ERR2603757.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/007/ERR2603757/ERR2603757.fastq.gz	E-MTAB-6833:3961sTS.Opossum.Liver.180dpb.Female
SAMEA4699467	ERR2603762	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603762/ERR2603762.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/002/ERR2603762/ERR2603762.fastq.gz	E-MTAB-6833:3956sTS.Opossum.Testis.180dpb.Male
SAMEA4699468	ERR2603763	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603763/ERR2603763.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/003/ERR2603763/ERR2603763.fastq.gz	E-MTAB-6833:3993sTS.Opossum.Testis.180dpb.Male
SAMEA4699470	ERR2603765	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603765/ERR2603765.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/005/ERR2603765/ERR2603765.fastq.gz	E-MTAB-6833:5287sTS.Opossum.Brain.2dpb.Male
SAMEA4699472	ERR2603767	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603767/ERR2603767.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/007/ERR2603767/ERR2603767.fastq.gz	E-MTAB-6833:5291sTS.Opossum.Brain.2dpb.Male
SAMEA4699474	ERR2603769	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603769/ERR2603769.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/009/ERR2603769/ERR2603769.fastq.gz	E-MTAB-6833:5212sTS.Opossum.Heart.2dpb.Male
SAMEA4699478	ERR2603773	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603773/ERR2603773.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/003/ERR2603773/ERR2603773.fastq.gz	E-MTAB-6833:5286sTS.Opossum.Cerebellum.2dpb.Male
SAMEA4699481	ERR2603776	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603776/ERR2603776.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/006/ERR2603776/ERR2603776.fastq.gz	E-MTAB-6833:5292sTS.Opossum.Cerebellum.2dpb.Male
SAMEA4699487	ERR2603782	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603782/ERR2603782.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/002/ERR2603782/ERR2603782.fastq.gz	E-MTAB-6833:4492sTS.Opossum.Testis.2dpb.Male
SAMEA4699494	ERR2603789	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603789/ERR2603789.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/009/ERR2603789/ERR2603789.fastq.gz	E-MTAB-6833:4691sTS.Opossum.Cerebellum.21dpb.Female
SAMEA4699495	ERR2603790	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603790/ERR2603790.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/000/ERR2603790/ERR2603790.fastq.gz	E-MTAB-6833:4695sTS.Opossum.Cerebellum.21dpb.Male
SAMEA4699496	ERR2603791	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603791/ERR2603791.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/001/ERR2603791/ERR2603791.fastq.gz	E-MTAB-6833:4697sTS.Opossum.Cerebellum.21dpb.Male
SAMEA4699499	ERR2603794	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2603794/ERR2603794.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/004/ERR2603794/ERR2603794.fastq.gz	E-MTAB-6833:4761sTS.Opossum.Kidney.21dpb.Male
SAMEA4699501	ERR2603796	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603796/ERR2603796.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/006/ERR2603796/ERR2603796.fastq.gz	E-MTAB-6833:4681sTS.Opossum.Liver.21dpb.Female
SAMEA4699504	ERR2603799	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603799/ERR2603799.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/009/ERR2603799/ERR2603799.fastq.gz	E-MTAB-6833:4765sTS.Opossum.Liver.21dpb.Male
SAMEA4699512	ERR2603807	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603807/ERR2603807.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/007/ERR2603807/ERR2603807.fastq.gz	E-MTAB-6833:4688sTS.Opossum.Brain.28dpb.Male
SAMEA4699513	ERR2603808	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603808/ERR2603808.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/008/ERR2603808/ERR2603808.fastq.gz	E-MTAB-6833:4662sTS.Opossum.Heart.28dpb.Female
SAMEA4699515	ERR2603810	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603810/ERR2603810.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/000/ERR2603810/ERR2603810.fastq.gz	E-MTAB-6833:4683sTS.Opossum.Cerebellum.28dpb.Female
SAMEA4699518	ERR2603813	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603813/ERR2603813.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/003/ERR2603813/ERR2603813.fastq.gz	E-MTAB-6833:4667sTS.Opossum.Kidney.28dpb.Female
SAMEA4699523	ERR2603818	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603818/ERR2603818.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/008/ERR2603818/ERR2603818.fastq.gz	E-MTAB-6833:4665sTS.Opossum.Ovary.28dpb.Female
SAMEA4699526	ERR2603821	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603821/ERR2603821.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/001/ERR2603821/ERR2603821.fastq.gz	E-MTAB-6833:4543sTS.Opossum.Brain.4dpb.Female
SAMEA4699532	ERR2603827	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603827/ERR2603827.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/007/ERR2603827/ERR2603827.fastq.gz	E-MTAB-6833:5198sTS.Opossum.Heart.4dpb.Female
SAMEA4699535	ERR2603830	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603830/ERR2603830.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/000/ERR2603830/ERR2603830.fastq.gz	E-MTAB-6833:5174sTS.Opossum.Cerebellum.4dpb.Female
SAMEA4699536	ERR2603831	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603831/ERR2603831.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/001/ERR2603831/ERR2603831.fastq.gz	E-MTAB-6833:5176sTS.Opossum.Cerebellum.4dpb.Male
SAMEA4699541	ERR2603836	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603836/ERR2603836.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/006/ERR2603836/ERR2603836.fastq.gz	E-MTAB-6833:5201sTS.Opossum.Liver.4dpb.Male
SAMEA4699544	ERR2603839	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603839/ERR2603839.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/009/ERR2603839/ERR2603839.fastq.gz	E-MTAB-6833:4542sTS.Opossum.Testis.4dpb.Male
SAMEA4699547	ERR2603842	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603842/ERR2603842.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/002/ERR2603842/ERR2603842.fastq.gz	E-MTAB-6833:5885sTS.Opossum.Brain.42dpb.Female
SAMEA4699552	ERR2603847	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603847/ERR2603847.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/007/ERR2603847/ERR2603847.fastq.gz	E-MTAB-6833:4718sTS.Opossum.Kidney.42dpb.Female
SAMEA4699565	ERR2603860	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603860/ERR2603860.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/000/ERR2603860/ERR2603860.fastq.gz	E-MTAB-6833:5142sTS.Opossum.Heart.6dpb.Male
SAMEA4699568	ERR2603863	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603863/ERR2603863.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/003/ERR2603863/ERR2603863.fastq.gz	E-MTAB-6833:5170sTS.Opossum.Cerebellum.6dpb.Female
SAMEA4699570	ERR2603865	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603865/ERR2603865.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/005/ERR2603865/ERR2603865.fastq.gz	E-MTAB-6833:5135sTS.Opossum.Liver.6dpb.Female
SAMEA4699575	ERR2603870	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603870/ERR2603870.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/000/ERR2603870/ERR2603870.fastq.gz	E-MTAB-6833:5326sTS.Opossum.Ovary.6dpb.Female
