sample_accession	run_accession	scientific_name	fastq_ftp	fastq_aspera	sample_alias
SAMEA4688384	ERR2596865	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2596865/ERR2596865.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2596865/ERR2596865.fastq.gz	E-MTAB-6813:5434sTS.Macaque.Brain.151dpb.Male
SAMEA4688390	ERR2596871	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2596871/ERR2596871.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2596871/ERR2596871.fastq.gz	E-MTAB-6813:5498sTS.Macaque.Cerebellum.153dpb.Male
SAMEA4688393	ERR2596874	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2596874/ERR2596874.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2596874/ERR2596874.fastq.gz	E-MTAB-6813:5381sTS.Macaque.Kidney.151dpb.Male
SAMEA4688398	ERR2596879	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2596879/ERR2596879.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2596879/ERR2596879.fastq.gz	E-MTAB-6813:5371sTS.Macaque.Testis.151dpb.Male
SAMEA4688402	ERR2596883	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2596883/ERR2596883.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2596883/ERR2596883.fastq.gz	E-MTAB-6813:6088sTS.Macaque.Brain.8ypb.Female
SAMEA4688409	ERR2596890	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2596890/ERR2596890.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2596890/ERR2596890.fastq.gz	E-MTAB-6813:6093sTS.Macaque.Brain.9ypb.Female
SAMEA4688411	ERR2596892	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2596892/ERR2596892.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2596892/ERR2596892.fastq.gz	E-MTAB-6813:5450sTS.Macaque.Heart.9ypb.Male
SAMEA4688412	ERR2596893	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2596893/ERR2596893.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2596893/ERR2596893.fastq.gz	E-MTAB-6813:5457sTS.Macaque.Cerebellum.9ypb.Male
SAMEA4688415	ERR2596896	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2596896/ERR2596896.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2596896/ERR2596896.fastq.gz	E-MTAB-6813:5425sTS.Macaque.Liver.9ypb.Male
SAMEA4688419	ERR2596900	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2596900/ERR2596900.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2596900/ERR2596900.fastq.gz	E-MTAB-6813:5373sTS.Macaque.Testis.9ypb.Male
SAMEA4688421	ERR2596902	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2596902/ERR2596902.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2596902/ERR2596902.fastq.gz	E-MTAB-6813:6094sTS.Macaque.Ovary.11ypb.Female
SAMEA4688423	ERR2596904	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2596904/ERR2596904.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2596904/ERR2596904.fastq.gz	E-MTAB-6813:6031sTS.Macaque.Brain.93.Female
SAMEA4688424	ERR2596905	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2596905/ERR2596905.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2596905/ERR2596905.fastq.gz	E-MTAB-6813:6036sTS.Macaque.Brain.93.Female
SAMEA4688425	ERR2596906	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2596906/ERR2596906.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2596906/ERR2596906.fastq.gz	E-MTAB-6813:6034sTS.Macaque.Heart.93.Female
SAMEA4688433	ERR2596914	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2596914/ERR2596914.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2596914/ERR2596914.fastq.gz	E-MTAB-6813:5429sTS.Macaque.Heart.109.Male
SAMEA4688438	ERR2596919	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2596919/ERR2596919.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2596919/ERR2596919.fastq.gz	E-MTAB-6813:5462sTS.Macaque.Testis.109.Male
SAMEA4688442	ERR2596923	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2596923/ERR2596923.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2596923/ERR2596923.fastq.gz	E-MTAB-6813:6038sTS.Macaque.Kidney.112.Male
SAMEA4688443	ERR2596924	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2596924/ERR2596924.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2596924/ERR2596924.fastq.gz	E-MTAB-6813:6039sTS.Macaque.Liver.112.Male
SAMEA4688450	ERR2596931	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2596931/ERR2596931.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2596931/ERR2596931.fastq.gz	E-MTAB-6813:5427sTS.Macaque.Cerebellum.123.Male
SAMEA4688461	ERR2596942	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2596942/ERR2596942.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2596942/ERR2596942.fastq.gz	E-MTAB-6813:5374sTS.Macaque.Cerebellum.129.Male
SAMEA4688462	ERR2596943	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2596943/ERR2596943.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2596943/ERR2596943.fastq.gz	E-MTAB-6813:5384sTS.Macaque.Kidney.130.Male
SAMEA4688463	ERR2596944	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2596944/ERR2596944.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2596944/ERR2596944.fastq.gz	E-MTAB-6813:5423sTS.Macaque.Kidney.129.Male
SAMEA4688466	ERR2596947	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2596947/ERR2596947.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2596947/ERR2596947.fastq.gz	E-MTAB-6813:5392sTS.Macaque.Testis.130.Male
SAMEA4688469	ERR2596950	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2596950/ERR2596950.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2596950/ERR2596950.fastq.gz	E-MTAB-6813:6111sTS.Macaque.Brain.15ypb.Male
SAMEA4688472	ERR2596953	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2596953/ERR2596953.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2596953/ERR2596953.fastq.gz	E-MTAB-6813:5491sTS.Macaque.Cerebellum.15ypb.Male
SAMEA4688476	ERR2596957	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2596957/ERR2596957.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2596957/ERR2596957.fastq.gz	E-MTAB-6813:5482sTSm.Macaque.Liver.14ypb.Male
SAMEA4688479	ERR2596960	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2596960/ERR2596960.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2596960/ERR2596960.fastq.gz	E-MTAB-6813:5435sTS.Macaque.Testis.14ypb.Male
SAMEA4688480	ERR2596961	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2596961/ERR2596961.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2596961/ERR2596961.fastq.gz	E-MTAB-6813:5413sTS.Macaque.Brain.21ypb.Male
SAMEA4688485	ERR2596966	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2596966/ERR2596966.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2596966/ERR2596966.fastq.gz	E-MTAB-6813:6127sTS.Macaque.Kidney.26ypb.Male
SAMEA4688486	ERR2596967	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2596967/ERR2596967.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2596967/ERR2596967.fastq.gz	E-MTAB-6813:5404sTS.Macaque.Liver.21ypb.Male
SAMEA4688487	ERR2596968	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2596968/ERR2596968.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2596968/ERR2596968.fastq.gz	E-MTAB-6813:5383sTS.Macaque.Testis.21ypb.Male
SAMEA4688488	ERR2596969	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2596969/ERR2596969.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2596969/ERR2596969.fastq.gz	E-MTAB-6813:5461sTS.Macaque.Brain.22ypb.Male
SAMEA4688490	ERR2596971	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2596971/ERR2596971.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2596971/ERR2596971.fastq.gz	E-MTAB-6813:5395sTS.Macaque.Liver.22ypb.Male
SAMEA4688319	ERR2596800	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2596800/ERR2596800.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2596800/ERR2596800.fastq.gz	E-MTAB-6813:6049sTS.Macaque.Brain.2dpb.Female
SAMEA4688326	ERR2596807	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2596807/ERR2596807.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2596807/ERR2596807.fastq.gz	E-MTAB-6813:5430sTS.Macaque.Cerebellum.1dpb.Male
SAMEA4688333	ERR2596814	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2596814/ERR2596814.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2596814/ERR2596814.fastq.gz	E-MTAB-6813:6051sTS.Macaque.Kidney.2dpb.Female
SAMEA4688338	ERR2596819	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2596819/ERR2596819.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2596819/ERR2596819.fastq.gz	E-MTAB-6813:5504sTS.Macaque.Liver.23dpb.Male
SAMEA4688339	ERR2596820	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2596820/ERR2596820.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2596820/ERR2596820.fastq.gz	E-MTAB-6813:6050sTS.Macaque.Liver.2dpb.Female
SAMEA4688345	ERR2596826	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2596826/ERR2596826.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2596826/ERR2596826.fastq.gz	E-MTAB-6813:6057sTS.Macaque.Testis.7dpb.Male
SAMEA4688347	ERR2596828	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2596828/ERR2596828.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2596828/ERR2596828.fastq.gz	E-MTAB-6813:6068sTS.Macaque.Brain.1ypb.Male
SAMEA4688348	ERR2596829	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2596829/ERR2596829.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2596829/ERR2596829.fastq.gz	E-MTAB-6813:6072sTS.Macaque.Brain.1ypb.Male
SAMEA4688351	ERR2596832	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2596832/ERR2596832.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2596832/ERR2596832.fastq.gz	E-MTAB-6813:6070sTS.Macaque.Heart.1ypb.Male
SAMEA4688354	ERR2596835	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2596835/ERR2596835.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2596835/ERR2596835.fastq.gz	E-MTAB-6813:6071sTS.Macaque.Kidney.1ypb.Male
SAMEA4688359	ERR2596840	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2596840/ERR2596840.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2596840/ERR2596840.fastq.gz	E-MTAB-6813:6069sTS.Macaque.Liver.1ypb.Male
SAMEA4688362	ERR2596843	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2596843/ERR2596843.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2596843/ERR2596843.fastq.gz	E-MTAB-6813:5451sTS.Macaque.Testis.1ypb.Male
SAMEA4688364	ERR2596845	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2596845/ERR2596845.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2596845/ERR2596845.fastq.gz	E-MTAB-6813:6109sTS.Macaque.Brain.2ypb.Male
SAMEA4688369	ERR2596850	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2596850/ERR2596850.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2596850/ERR2596850.fastq.gz	E-MTAB-6813:6078sTS.Macaque.Heart.3ypb.Male
SAMEA4688376	ERR2596857	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2596857/ERR2596857.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2596857/ERR2596857.fastq.gz	E-MTAB-6813:6083sTS.Macaque.Kidney.3ypb.Male
SAMEA4688378	ERR2596859	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2596859/ERR2596859.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2596859/ERR2596859.fastq.gz	E-MTAB-6813:5454sTS.Macaque.Liver.3ypb.Male
SAMEA4688381	ERR2596862	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2596862/ERR2596862.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2596862/ERR2596862.fastq.gz	E-MTAB-6813:5443sTS.Macaque.Testis.3ypb.Male
SAMEA4688383	ERR2596864	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2596864/ERR2596864.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2596864/ERR2596864.fastq.gz	E-MTAB-6813:6082sTS.Macaque.Testis.3ypb.Male
SAMEA4688385	ERR2596866	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2596866/ERR2596866.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2596866/ERR2596866.fastq.gz	E-MTAB-6813:5494sTS.Macaque.Brain.153dpb.Male
SAMEA4688387	ERR2596868	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2596868/ERR2596868.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2596868/ERR2596868.fastq.gz	E-MTAB-6813:6060sTS.Macaque.Heart.6mpb.Male
SAMEA4688391	ERR2596872	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2596872/ERR2596872.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2596872/ERR2596872.fastq.gz	E-MTAB-6813:5502sTS.Macaque.Cerebellum.151dpb.Male
SAMEA4688395	ERR2596876	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2596876/ERR2596876.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2596876/ERR2596876.fastq.gz	E-MTAB-6813:5463sTS.Macaque.Liver.153dpb.Male
SAMEA4688399	ERR2596880	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2596880/ERR2596880.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2596880/ERR2596880.fastq.gz	E-MTAB-6813:5456sTS.Macaque.Testis.153dpb.Male
SAMEA4688400	ERR2596881	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2596881/ERR2596881.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2596881/ERR2596881.fastq.gz	E-MTAB-6813:6062sTS.Macaque.Testis.6mpb.Male
SAMEA4688401	ERR2596882	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2596882/ERR2596882.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2596882/ERR2596882.fastq.gz	E-MTAB-6813:6067sTS.Macaque.Testis.6mpb.Male
SAMEA4688404	ERR2596885	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2596885/ERR2596885.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2596885/ERR2596885.fastq.gz	E-MTAB-6813:6087sTS.Macaque.Kidney.8ypb.Female
SAMEA4688405	ERR2596886	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2596886/ERR2596886.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2596886/ERR2596886.fastq.gz	E-MTAB-6813:6125sTS.Macaque.Kidney.8ypb.Male
SAMEA4688407	ERR2596888	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2596888/ERR2596888.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2596888/ERR2596888.fastq.gz	E-MTAB-6813:5501sTS.Macaque.Brain.9ypb.Male
SAMEA4688408	ERR2596889	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2596889/ERR2596889.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2596889/ERR2596889.fastq.gz	E-MTAB-6813:5988sTS.Macaque.Brain.9ypb.Male
SAMEA4688410	ERR2596891	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2596891/ERR2596891.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2596891/ERR2596891.fastq.gz	E-MTAB-6813:5420sTS.Macaque.Heart.9ypb.Male
SAMEA4688413	ERR2596894	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2596894/ERR2596894.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2596894/ERR2596894.fastq.gz	E-MTAB-6813:5476sTS.Macaque.Kidney.9ypb.Male
SAMEA4688414	ERR2596895	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2596895/ERR2596895.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2596895/ERR2596895.fastq.gz	E-MTAB-6813:6091sTS.Macaque.Kidney.9ypb.Female
SAMEA4688417	ERR2596898	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2596898/ERR2596898.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2596898/ERR2596898.fastq.gz	E-MTAB-6813:6089sTS.Macaque.Liver.9ypb.Female
SAMEA4688418	ERR2596899	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2596899/ERR2596899.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2596899/ERR2596899.fastq.gz	E-MTAB-6813:6092sTS.Macaque.Ovary.9ypb.Female
SAMEA4688420	ERR2596901	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2596901/ERR2596901.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2596901/ERR2596901.fastq.gz	E-MTAB-6813:5414sTS.Macaque.Testis.9ypb.Male
SAMEA4688422	ERR2596903	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2596903/ERR2596903.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2596903/ERR2596903.fastq.gz	E-MTAB-6813:6108sTS.Macaque.Brain.24dpb.Male
SAMEA4688430	ERR2596911	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2596911/ERR2596911.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2596911/ERR2596911.fastq.gz	E-MTAB-6813:6035sTS.Macaque.Ovary.93.Female
SAMEA4688431	ERR2596912	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2596912/ERR2596912.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2596912/ERR2596912.fastq.gz	E-MTAB-6813:5478sTS.Macaque.Brain.109.Male
SAMEA4688432	ERR2596913	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2596913/ERR2596913.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2596913/ERR2596913.fastq.gz	E-MTAB-6813:5424sTS.Macaque.Heart.109.Male
SAMEA4688434	ERR2596915	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2596915/ERR2596915.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2596915/ERR2596915.fastq.gz	E-MTAB-6813:5386sTS.Macaque.Kidney.109.Male
SAMEA4688435	ERR2596916	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2596916/ERR2596916.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2596916/ERR2596916.fastq.gz	E-MTAB-6813:5439sTS.Macaque.Kidney.109.Male
SAMEA4688436	ERR2596917	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2596917/ERR2596917.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2596917/ERR2596917.fastq.gz	E-MTAB-6813:5370sTS.Macaque.Liver.109.Male
SAMEA4688444	ERR2596925	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2596925/ERR2596925.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2596925/ERR2596925.fastq.gz	E-MTAB-6813:6040sTS.Macaque.Testis.112.Male
SAMEA4688445	ERR2596926	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2596926/ERR2596926.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2596926/ERR2596926.fastq.gz	E-MTAB-6813:5417sTS.Macaque.Brain.123.Male
SAMEA4688446	ERR2596927	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2596927/ERR2596927.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2596927/ERR2596927.fastq.gz	E-MTAB-6813:5452sTS.Macaque.Brain.123.Male
SAMEA4688447	ERR2596928	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2596928/ERR2596928.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2596928/ERR2596928.fastq.gz	E-MTAB-6813:6112sTS.Macaque.Brain.123.Male
SAMEA4688451	ERR2596932	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2596932/ERR2596932.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2596932/ERR2596932.fastq.gz	E-MTAB-6813:5363sTS.Macaque.Kidney.123.Male
SAMEA4688452	ERR2596933	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2596933/ERR2596933.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2596933/ERR2596933.fastq.gz	E-MTAB-6813:5365sTS.Macaque.Kidney.123.Male
SAMEA4688455	ERR2596936	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2596936/ERR2596936.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2596936/ERR2596936.fastq.gz	E-MTAB-6813:5460sTS.Macaque.Testis.123.Male
SAMEA4688456	ERR2596937	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2596937/ERR2596937.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2596937/ERR2596937.fastq.gz	E-MTAB-6813:5475sTS.Macaque.Testis.123.Male
SAMEA4688457	ERR2596938	Macaca mulatta	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2596938/ERR2596938.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2596938/ERR2596938.fastq.gz	E-MTAB-6813:5448sTS.Macaque.Brain.130.Male
