sample_accession	run_accession	scientific_name	fastq_ftp	fastq_aspera	sample_alias
SAMEA4680820	ERR2592611	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2592611/ERR2592611.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2592611/ERR2592611.fastq.gz	E-MTAB-6811:4969sTS.Rat.Ovary.3dpb.Female
SAMEA4680821	ERR2592612	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2592612/ERR2592612.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2592612/ERR2592612.fastq.gz	E-MTAB-6811:2294sTS.Rat.Brain.1wpb.Female
SAMEA4680823	ERR2592614	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2592614/ERR2592614.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2592614/ERR2592614.fastq.gz	E-MTAB-6811:2296sTS.Rat.Ovary.1wpb.Female
SAMEA4680828	ERR2592619	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2592619/ERR2592619.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2592619/ERR2592619.fastq.gz	E-MTAB-6811:2303sTS.Rat.Cerebellum.1wpb.Male
SAMEA4680831	ERR2592622	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2592622/ERR2592622.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2592622/ERR2592622.fastq.gz	E-MTAB-6811:2361sTS.Rat.Cerebellum.1wpb.Male
SAMEA4680832	ERR2592623	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2592623/ERR2592623.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2592623/ERR2592623.fastq.gz	E-MTAB-6811:2362sTS.Rat.Testis.1wpb.Male
SAMEA4680840	ERR2592631	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2592631/ERR2592631.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2592631/ERR2592631.fastq.gz	E-MTAB-6811:2734sTS.Rat.Heart.1wpb.Male
SAMEA4680851	ERR2592642	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2592642/ERR2592642.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2592642/ERR2592642.fastq.gz	E-MTAB-6811:2343sTS.Rat.Cerebellum.2wpb.Male
SAMEA4680852	ERR2592643	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2592643/ERR2592643.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2592643/ERR2592643.fastq.gz	E-MTAB-6811:2344sTS.Rat.Testis.2wpb.Male
SAMEA4680856	ERR2592647	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2592647/ERR2592647.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2592647/ERR2592647.fastq.gz	E-MTAB-6811:2525sTS.Rat.Liver.2wpb.Female
SAMEA4680857	ERR2592648	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2592648/ERR2592648.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2592648/ERR2592648.fastq.gz	E-MTAB-6811:2526sTS.Rat.Liver.2wpb.Female
SAMEA4680858	ERR2592649	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2592649/ERR2592649.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2592649/ERR2592649.fastq.gz	E-MTAB-6811:2527sTS.Rat.Liver.2wpb.Male
SAMEA4680860	ERR2592651	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2592651/ERR2592651.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2592651/ERR2592651.fastq.gz	E-MTAB-6811:2728sTS.Rat.Heart.2wpb.Female
SAMEA4680863	ERR2592654	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2592654/ERR2592654.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2592654/ERR2592654.fastq.gz	E-MTAB-6811:2731sTS.Rat.Heart.2wpb.Male
SAMEA4680867	ERR2592658	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2592658/ERR2592658.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2592658/ERR2592658.fastq.gz	E-MTAB-6811:2760sTS.Rat.Heart.2wpb.Male
SAMEA4680873	ERR2592664	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2592664/ERR2592664.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2592664/ERR2592664.fastq.gz	E-MTAB-6811:1972sTS.Rat.Cerebellum.6wpb.Male
SAMEA4680879	ERR2592670	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2592670/ERR2592670.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2592670/ERR2592670.fastq.gz	E-MTAB-6811:2287sTS.Rat.Liver.6wpb.Female
SAMEA4680884	ERR2592675	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2592675/ERR2592675.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2592675/ERR2592675.fastq.gz	E-MTAB-6811:2738sTS.Rat.Heart.6wpb.Female
SAMEA4680889	ERR2592680	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2592680/ERR2592680.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2592680/ERR2592680.fastq.gz	E-MTAB-6811:2743sTS.Rat.Kidney.6wpb.Male
SAMEA4680892	ERR2592683	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2592683/ERR2592683.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2592683/ERR2592683.fastq.gz	E-MTAB-6811:2348sTS.Rat.Brain.16wpb.Female
SAMEA4680893	ERR2592684	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2592684/ERR2592684.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2592684/ERR2592684.fastq.gz	E-MTAB-6811:2349sTS.Rat.Cerebellum.16wpb.Female
SAMEA4680894	ERR2592685	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2592685/ERR2592685.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2592685/ERR2592685.fastq.gz	E-MTAB-6811:2350sTS.Rat.Ovary.16wpb.Female
SAMEA4680897	ERR2592688	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2592688/ERR2592688.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2592688/ERR2592688.fastq.gz	E-MTAB-6811:2353sTS.Rat.Cerebellum.16wpb.Female
SAMEA4680901	ERR2592692	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2592692/ERR2592692.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2592692/ERR2592692.fastq.gz	E-MTAB-6811:2357sTS.Rat.Cerebellum.16wpb.Male
SAMEA4680904	ERR2592695	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2592695/ERR2592695.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2592695/ERR2592695.fastq.gz	E-MTAB-6811:2367sTS.Rat.Brain.16wpb.Male
SAMEA4680906	ERR2592697	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2592697/ERR2592697.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2592697/ERR2592697.fastq.gz	E-MTAB-6811:2369sTS.Rat.Testis.16wpb.Male
SAMEA4680908	ERR2592699	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2592699/ERR2592699.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2592699/ERR2592699.fastq.gz	E-MTAB-6811:2746sTS.Rat.Heart.16wpb.Female
SAMEA4680910	ERR2592701	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2592701/ERR2592701.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2592701/ERR2592701.fastq.gz	E-MTAB-6811:2748sTS.Rat.Kidney.16wpb.Male
SAMEA4680911	ERR2592702	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2592702/ERR2592702.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2592702/ERR2592702.fastq.gz	E-MTAB-6811:2749sTS.Rat.Heart.16wpb.Male
SAMEA4680912	ERR2592703	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2592703/ERR2592703.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2592703/ERR2592703.fastq.gz	E-MTAB-6811:2750sTS.Rat.Kidney.16wpb.Male
SAMEA4680913	ERR2592704	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2592704/ERR2592704.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2592704/ERR2592704.fastq.gz	E-MTAB-6811:2853sTS.Rat.Heart.16wpb.Female
SAMEA4680559	ERR2592350	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2592350/ERR2592350.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2592350/ERR2592350.fastq.gz	E-MTAB-6811:4327sTS.Rat.Heart.11.Male
SAMEA4680560	ERR2592351	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2592351/ERR2592351.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2592351/ERR2592351.fastq.gz	E-MTAB-6811:4328sTS.Rat.Brain.11.Male
SAMEA4680561	ERR2592352	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2592352/ERR2592352.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2592352/ERR2592352.fastq.gz	E-MTAB-6811:4329sTS.Rat.Heart.11.Male
SAMEA4680562	ERR2592353	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2592353/ERR2592353.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2592353/ERR2592353.fastq.gz	E-MTAB-6811:4175sTS.Rat.Brain.12.Male
SAMEA4680563	ERR2592354	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2592354/ERR2592354.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2592354/ERR2592354.fastq.gz	E-MTAB-6811:4176sTS.Rat.Testis.12.Male
SAMEA4680570	ERR2592361	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2592361/ERR2592361.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2592361/ERR2592361.fastq.gz	E-MTAB-6811:4199sTS.Rat.Brain.12.Female
SAMEA4680585	ERR2592376	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2592376/ERR2592376.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2592376/ERR2592376.fastq.gz	E-MTAB-6811:3523sTS.Rat.Testis.13.Male
SAMEA4680586	ERR2592377	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2592377/ERR2592377.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2592377/ERR2592377.fastq.gz	E-MTAB-6811:3528sTS.Rat.Heart.13.Female
SAMEA4680587	ERR2592378	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2592378/ERR2592378.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2592378/ERR2592378.fastq.gz	E-MTAB-6811:3529sTS.Rat.Ovary.13.Female
SAMEA4680590	ERR2592381	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2592381/ERR2592381.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2592381/ERR2592381.fastq.gz	E-MTAB-6811:3580sTS.Rat.Liver.13.Male
SAMEA4680593	ERR2592384	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2592384/ERR2592384.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2592384/ERR2592384.fastq.gz	E-MTAB-6811:3650sTS.Rat.Heart.13.Male
SAMEA4680598	ERR2592389	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2592389/ERR2592389.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2592389/ERR2592389.fastq.gz	E-MTAB-6811:3547sTS.Rat.WholeBrain.14.Female
SAMEA4680599	ERR2592390	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2592390/ERR2592390.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2592390/ERR2592390.fastq.gz	E-MTAB-6811:3548sTS.Rat.Heart.14.Female
SAMEA4680600	ERR2592391	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2592391/ERR2592391.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2592391/ERR2592391.fastq.gz	E-MTAB-6811:3549sTS.Rat.Liver.14.Female
SAMEA4680606	ERR2592397	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2592397/ERR2592397.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2592397/ERR2592397.fastq.gz	E-MTAB-6811:3555sTS.Rat.WholeBrain.14.Male
SAMEA4680610	ERR2592401	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2592401/ERR2592401.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2592401/ERR2592401.fastq.gz	E-MTAB-6811:4003sTS.Rat.Brain.14.Male
SAMEA4680611	ERR2592402	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2592402/ERR2592402.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2592402/ERR2592402.fastq.gz	E-MTAB-6811:4004sTS.Rat.Cerebellum.14.Male
SAMEA4680614	ERR2592405	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2592405/ERR2592405.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2592405/ERR2592405.fastq.gz	E-MTAB-6811:4093sTS.Rat.Cerebellum.14.Male
SAMEA4680618	ERR2592409	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2592409/ERR2592409.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2592409/ERR2592409.fastq.gz	E-MTAB-6811:2492sTS.Rat.Liver.15.Female
SAMEA4680622	ERR2592413	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2592413/ERR2592413.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2592413/ERR2592413.fastq.gz	E-MTAB-6811:3559sTS.Rat.WholeBrain.15.Male
SAMEA4680623	ERR2592414	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2592414/ERR2592414.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2592414/ERR2592414.fastq.gz	E-MTAB-6811:3560sTS.Rat.Heart.15.Male
SAMEA4680624	ERR2592415	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2592415/ERR2592415.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2592415/ERR2592415.fastq.gz	E-MTAB-6811:3561sTS.Rat.WholeBrain.15.Female
SAMEA4680626	ERR2592417	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2592417/ERR2592417.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2592417/ERR2592417.fastq.gz	E-MTAB-6811:3564sTS.Rat.WholeBrain.15.Male
SAMEA4680627	ERR2592418	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2592418/ERR2592418.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2592418/ERR2592418.fastq.gz	E-MTAB-6811:3565sTS.Rat.Heart.15.Male
SAMEA4680628	ERR2592419	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2592419/ERR2592419.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2592419/ERR2592419.fastq.gz	E-MTAB-6811:3566sTS.Rat.Testis.15.Male
SAMEA4680633	ERR2592424	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2592424/ERR2592424.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2592424/ERR2592424.fastq.gz	E-MTAB-6811:4009sTS.Rat.Kidney.15.Male
SAMEA4680636	ERR2592427	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2592427/ERR2592427.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2592427/ERR2592427.fastq.gz	E-MTAB-6811:4032sTS.Rat.Brain.15.Male
SAMEA4680642	ERR2592433	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2592433/ERR2592433.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2592433/ERR2592433.fastq.gz	E-MTAB-6811:4232sTS.Rat.Cerebellum.15.Female
SAMEA4680644	ERR2592435	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2592435/ERR2592435.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2592435/ERR2592435.fastq.gz	E-MTAB-6811:1816sTS.Rat.Testis.16.Male
SAMEA4680645	ERR2592436	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2592436/ERR2592436.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2592436/ERR2592436.fastq.gz	E-MTAB-6811:2396sTS.Rat.Ovary.16.Female
SAMEA4680647	ERR2592438	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2592438/ERR2592438.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2592438/ERR2592438.fastq.gz	E-MTAB-6811:2554sTS.Rat.Liver.16.Male
SAMEA4680652	ERR2592443	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2592443/ERR2592443.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2592443/ERR2592443.fastq.gz	E-MTAB-6811:3600sTS.Rat.Heart.16.Male
SAMEA4680653	ERR2592444	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2592444/ERR2592444.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2592444/ERR2592444.fastq.gz	E-MTAB-6811:3601sTS.Rat.Kidney.16.Male
SAMEA4680655	ERR2592446	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2592446/ERR2592446.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2592446/ERR2592446.fastq.gz	E-MTAB-6811:3603sTS.Rat.WholeBrain.16.Female
SAMEA4680658	ERR2592449	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2592449/ERR2592449.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2592449/ERR2592449.fastq.gz	E-MTAB-6811:3606sTS.Rat.WholeBrain.16.Female
SAMEA4680669	ERR2592460	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2592460/ERR2592460.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2592460/ERR2592460.fastq.gz	E-MTAB-6811:4100sTS.Rat.Brain.16.Female
SAMEA4680670	ERR2592461	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/001/ERR2592461/ERR2592461.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/001/ERR2592461/ERR2592461.fastq.gz	E-MTAB-6811:4101sTS.Rat.Cerebellum.16.Female
SAMEA4680671	ERR2592462	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2592462/ERR2592462.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2592462/ERR2592462.fastq.gz	E-MTAB-6811:5349sTS.Rat.Kidney.16.Male
SAMEA4680672	ERR2592463	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2592463/ERR2592463.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2592463/ERR2592463.fastq.gz	E-MTAB-6811:1820sTS.Rat.Testis.17.Male
SAMEA4680673	ERR2592464	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2592464/ERR2592464.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2592464/ERR2592464.fastq.gz	E-MTAB-6811:2371sTS.Rat.Liver.17.Male
SAMEA4680674	ERR2592465	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2592465/ERR2592465.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2592465/ERR2592465.fastq.gz	E-MTAB-6811:2516sTS.Rat.Liver.17.Male
SAMEA4680679	ERR2592470	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/000/ERR2592470/ERR2592470.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/000/ERR2592470/ERR2592470.fastq.gz	E-MTAB-6811:2599sTS.Rat.Cerebellum.17.Male
SAMEA4680686	ERR2592477	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2592477/ERR2592477.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2592477/ERR2592477.fastq.gz	E-MTAB-6811:2606sTS.Rat.Cerebellum.17.Female
SAMEA4680687	ERR2592478	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2592478/ERR2592478.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2592478/ERR2592478.fastq.gz	E-MTAB-6811:2607sTS.Rat.Ovary.17.Female
SAMEA4680692	ERR2592483	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2592483/ERR2592483.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2592483/ERR2592483.fastq.gz	E-MTAB-6811:3901sTS.Rat.Kidney.17.Female
SAMEA4680696	ERR2592487	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/007/ERR2592487/ERR2592487.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/007/ERR2592487/ERR2592487.fastq.gz	E-MTAB-6811:4252sTS.Rat.Cerebellum.17.Female
SAMEA4680698	ERR2592489	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/009/ERR2592489/ERR2592489.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/009/ERR2592489/ERR2592489.fastq.gz	E-MTAB-6811:4254sTS.Rat.Cerebellum.17.Female
SAMEA4680701	ERR2592492	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/002/ERR2592492/ERR2592492.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/002/ERR2592492/ERR2592492.fastq.gz	E-MTAB-6811:2389sTS.Rat.Liver.18.Female
SAMEA4680702	ERR2592493	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/003/ERR2592493/ERR2592493.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/003/ERR2592493/ERR2592493.fastq.gz	E-MTAB-6811:2390sTS.Rat.Liver.18.Female
SAMEA4680703	ERR2592494	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2592494/ERR2592494.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2592494/ERR2592494.fastq.gz	E-MTAB-6811:2519sTS.Rat.Liver.18.Male
SAMEA4680713	ERR2592504	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/004/ERR2592504/ERR2592504.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/004/ERR2592504/ERR2592504.fastq.gz	E-MTAB-6811:2762sTS.Rat.Heart.18.Male
SAMEA4680714	ERR2592505	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/005/ERR2592505/ERR2592505.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/005/ERR2592505/ERR2592505.fastq.gz	E-MTAB-6811:4226sTS.Rat.Cerebellum.18.Female
SAMEA4680715	ERR2592506	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/006/ERR2592506/ERR2592506.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/006/ERR2592506/ERR2592506.fastq.gz	E-MTAB-6811:4227sTS.Rat.Brain.18.Female
SAMEA4680717	ERR2592508	Rattus norvegicus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR259/008/ERR2592508/ERR2592508.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR259/008/ERR2592508/ERR2592508.fastq.gz	E-MTAB-6811:4261sTS.Rat.Cerebellum.18.Female
