sample_accession	run_accession	scientific_name	fastq_ftp	fastq_aspera	sample_alias
SAMEA4670302	ERR2587611	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2587611/ERR2587611.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2587611/ERR2587611.fastq.gz	E-MTAB-6782:3150sTS.Rabbit.Kidney.0dpb.Female
SAMEA4670304	ERR2587613	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2587613/ERR2587613.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2587613/ERR2587613.fastq.gz	E-MTAB-6782:3179sTS.Rabbit.Kidney.0dpb.Male
SAMEA4670306	ERR2587615	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587615/ERR2587615.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2587615/ERR2587615.fastq.gz	E-MTAB-6782:3151sTS.Rabbit.Liver.0dpb.Female
SAMEA4670317	ERR2587626	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587626/ERR2587626.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587626/ERR2587626.fastq.gz	E-MTAB-6782:3106sTS.Rabbit.Heart.2wpb.Male
SAMEA4670320	ERR2587629	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587629/ERR2587629.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587629/ERR2587629.fastq.gz	E-MTAB-6782:3228sTS.Rabbit.Heart.2wpb.Female
SAMEA4670321	ERR2587630	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587630/ERR2587630.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2587630/ERR2587630.fastq.gz	E-MTAB-6782:3105sTS.Rabbit.Cerebellum.2wpb.Male
SAMEA4670325	ERR2587634	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587634/ERR2587634.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2587634/ERR2587634.fastq.gz	E-MTAB-6782:3107sTS.Rabbit.Kidney.2wpb.Male
SAMEA4670330	ERR2587639	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587639/ERR2587639.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587639/ERR2587639.fastq.gz	E-MTAB-6782:3118sTS.Rabbit.Liver.2wpb.Female
SAMEA4670334	ERR2587643	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2587643/ERR2587643.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2587643/ERR2587643.fastq.gz	E-MTAB-6782:3125sTS.Rabbit.Testis.2wpb.Male
SAMEA4670339	ERR2587648	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2587648/ERR2587648.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2587648/ERR2587648.fastq.gz	E-MTAB-6782:3019sTS.Rabbit.Heart.1ypb.Male
SAMEA4670340	ERR2587649	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587649/ERR2587649.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587649/ERR2587649.fastq.gz	E-MTAB-6782:3027sTS.Rabbit.Heart.6mpb.Male
SAMEA4670345	ERR2587654	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587654/ERR2587654.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2587654/ERR2587654.fastq.gz	E-MTAB-6782:3022sTS.Rabbit.Cerebellum.6mpb.Female
SAMEA4670349	ERR2587658	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2587658/ERR2587658.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2587658/ERR2587658.fastq.gz	E-MTAB-6782:3028sTS.Rabbit.Kidney.6mpb.Male
SAMEA4670353	ERR2587662	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587662/ERR2587662.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587662/ERR2587662.fastq.gz	E-MTAB-6782:3079sTS.Rabbit.Liver.1ypb.Male
SAMEA4670354	ERR2587663	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2587663/ERR2587663.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2587663/ERR2587663.fastq.gz	E-MTAB-6782:3081sTS.Rabbit.Liver.6mpb.Female
SAMEA4670360	ERR2587669	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587669/ERR2587669.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587669/ERR2587669.fastq.gz	E-MTAB-6782:4917sTS.Rabbit.Brain.12wpb.Male
SAMEA4670361	ERR2587670	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587670/ERR2587670.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2587670/ERR2587670.fastq.gz	E-MTAB-6782:4928sTS.Rabbit.Brain.12wpb.Female
SAMEA4670366	ERR2587675	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587675/ERR2587675.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2587675/ERR2587675.fastq.gz	E-MTAB-6782:4918sTS.Rabbit.Cerebellum.12wpb.Male
SAMEA4670367	ERR2587676	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587676/ERR2587676.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587676/ERR2587676.fastq.gz	E-MTAB-6782:4929sTS.Rabbit.Cerebellum.12wpb.Female
SAMEA4670368	ERR2587677	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587677/ERR2587677.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2587677/ERR2587677.fastq.gz	E-MTAB-6782:4834sTS.Rabbit.Kidney.12wpb.Male
SAMEA4670371	ERR2587680	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587680/ERR2587680.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2587680/ERR2587680.fastq.gz	E-MTAB-6782:4931sTS.Rabbit.Kidney.12wpb.Female
SAMEA4670372	ERR2587681	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2587681/ERR2587681.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2587681/ERR2587681.fastq.gz	E-MTAB-6782:4833sTS.Rabbit.Liver.12wpb.Male
SAMEA4670040	ERR2587349	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587349/ERR2587349.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587349/ERR2587349.fastq.gz	E-MTAB-6782:4746sTS.Rabbit.Heart.12.Male
SAMEA4670047	ERR2587356	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587356/ERR2587356.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587356/ERR2587356.fastq.gz	E-MTAB-6782:4750sTS.Rabbit.Testis.12.Male
SAMEA4670050	ERR2587359	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587359/ERR2587359.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587359/ERR2587359.fastq.gz	E-MTAB-6782:4751sTS.Rabbit.WholeBrain.12.Female
SAMEA4670051	ERR2587360	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587360/ERR2587360.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2587360/ERR2587360.fastq.gz	E-MTAB-6782:4753sTS.Rabbit.WholeBrain.12.Female
SAMEA4670056	ERR2587365	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587365/ERR2587365.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2587365/ERR2587365.fastq.gz	E-MTAB-6782:4743sTS.Rabbit.Liver.13.Female
SAMEA4670059	ERR2587368	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2587368/ERR2587368.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2587368/ERR2587368.fastq.gz	E-MTAB-6782:4738sTS.Rabbit.Ovary.13.Female
SAMEA4670063	ERR2587372	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587372/ERR2587372.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587372/ERR2587372.fastq.gz	E-MTAB-6782:4735sTS.Rabbit.WholeBrain.13.Female
SAMEA4670065	ERR2587374	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587374/ERR2587374.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2587374/ERR2587374.fastq.gz	E-MTAB-6782:4803sTS.Rabbit.WholeBrain.13.Female
SAMEA4670066	ERR2587375	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587375/ERR2587375.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2587375/ERR2587375.fastq.gz	E-MTAB-6782:4924sTS.Rabbit.WholeBrain.13.Male
SAMEA4670070	ERR2587379	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587379/ERR2587379.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587379/ERR2587379.fastq.gz	E-MTAB-6782:4819sTS.Rabbit.Liver.14.Female
SAMEA4670073	ERR2587382	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587382/ERR2587382.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587382/ERR2587382.fastq.gz	E-MTAB-6782:4997sTS.Rabbit.Liver.14.Male
SAMEA4670075	ERR2587384	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587384/ERR2587384.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2587384/ERR2587384.fastq.gz	E-MTAB-6782:4940sTS.Rabbit.Ovary.14.Female
SAMEA4670079	ERR2587388	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2587388/ERR2587388.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2587388/ERR2587388.fastq.gz	E-MTAB-6782:4823sTS.Rabbit.WholeBrain.14.Male
SAMEA4670080	ERR2587389	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587389/ERR2587389.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587389/ERR2587389.fastq.gz	E-MTAB-6782:4937sTS.Rabbit.WholeBrain.14.Female
SAMEA4670081	ERR2587390	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587390/ERR2587390.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2587390/ERR2587390.fastq.gz	E-MTAB-6782:4995sTS.Rabbit.WholeBrain.14.Male
SAMEA4670083	ERR2587392	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587392/ERR2587392.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587392/ERR2587392.fastq.gz	E-MTAB-6782:4840sTS.Rabbit.Brain.15.5.Male
SAMEA4670084	ERR2587393	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2587393/ERR2587393.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2587393/ERR2587393.fastq.gz	E-MTAB-6782:4842sTS.Rabbit.Brain.15.5.Female
SAMEA4670085	ERR2587394	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587394/ERR2587394.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2587394/ERR2587394.fastq.gz	E-MTAB-6782:4844sTS.Rabbit.Brain.15.5.Female
SAMEA4670088	ERR2587397	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587397/ERR2587397.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2587397/ERR2587397.fastq.gz	E-MTAB-6782:3445sTS.Rabbit.Heart.15.5.Female
SAMEA4670092	ERR2587401	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2587401/ERR2587401.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2587401/ERR2587401.fastq.gz	E-MTAB-6782:4843sTS.Rabbit.Cerebellum.15.5.Female
SAMEA4670100	ERR2587409	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587409/ERR2587409.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587409/ERR2587409.fastq.gz	E-MTAB-6782:3455sTS.Rabbit.Liver.15.5.Male
SAMEA4670103	ERR2587412	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587412/ERR2587412.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587412/ERR2587412.fastq.gz	E-MTAB-6782:3453sTS.Rabbit.Ovary.15.5.Female
SAMEA4670109	ERR2587418	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2587418/ERR2587418.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2587418/ERR2587418.fastq.gz	E-MTAB-6782:4846sTS.Rabbit.Brain.16.5.Female
SAMEA4670116	ERR2587425	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587425/ERR2587425.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2587425/ERR2587425.fastq.gz	E-MTAB-6782:3441sTS.Rabbit.Heart.16.5.Male
SAMEA4670117	ERR2587426	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587426/ERR2587426.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587426/ERR2587426.fastq.gz	E-MTAB-6782:4847sTS.Rabbit.Cerebellum.16.5.Female
SAMEA4670122	ERR2587431	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2587431/ERR2587431.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2587431/ERR2587431.fastq.gz	E-MTAB-6782:3423sTS.Rabbit.Kidney.16.5.Male
SAMEA4670126	ERR2587435	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/005/ERR2587435/ERR2587435.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/005/ERR2587435/ERR2587435.fastq.gz	E-MTAB-6782:3294sTS.Rabbit.Liver.16.5.Male
SAMEA4670127	ERR2587436	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587436/ERR2587436.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587436/ERR2587436.fastq.gz	E-MTAB-6782:3296sTS.Rabbit.Liver.16.5.Female
SAMEA4670132	ERR2587441	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2587441/ERR2587441.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2587441/ERR2587441.fastq.gz	E-MTAB-6782:3424sTS.Rabbit.Testis.16.5.Male
SAMEA4670133	ERR2587442	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587442/ERR2587442.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587442/ERR2587442.fastq.gz	E-MTAB-6782:3409sTS.Rabbit.WholeBrain.16.5.Female
SAMEA4670134	ERR2587443	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2587443/ERR2587443.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2587443/ERR2587443.fastq.gz	E-MTAB-6782:3421sTS.Rabbit.WholeBrain.16.5.Male
SAMEA4670137	ERR2587446	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587446/ERR2587446.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587446/ERR2587446.fastq.gz	E-MTAB-6782:4854sTS.Rabbit.Brain.18.Male
SAMEA4670138	ERR2587447	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587447/ERR2587447.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2587447/ERR2587447.fastq.gz	E-MTAB-6782:4856sTS.Rabbit.Brain.18.Female
SAMEA4670144	ERR2587453	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2587453/ERR2587453.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2587453/ERR2587453.fastq.gz	E-MTAB-6782:3401sTS.Rabbit.Heart.18.Male
SAMEA4670150	ERR2587459	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587459/ERR2587459.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587459/ERR2587459.fastq.gz	E-MTAB-6782:3336sTS.Rabbit.Kidney.18.Female
SAMEA4670161	ERR2587470	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587470/ERR2587470.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2587470/ERR2587470.fastq.gz	E-MTAB-6782:3497sTS.Rabbit.WholeBrain.18.Female
SAMEA4670163	ERR2587472	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587472/ERR2587472.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587472/ERR2587472.fastq.gz	E-MTAB-6782:3500sTS.Rabbit.WholeBrain.18.Male
SAMEA4670165	ERR2587474	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587474/ERR2587474.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2587474/ERR2587474.fastq.gz	E-MTAB-6782:4781sTS.Rabbit.Brain.19.5.Female
SAMEA4670167	ERR2587476	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587476/ERR2587476.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587476/ERR2587476.fastq.gz	E-MTAB-6782:4867sTS.Rabbit.Brain.19.5.Male
SAMEA4670172	ERR2587481	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/001/ERR2587481/ERR2587481.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/001/ERR2587481/ERR2587481.fastq.gz	E-MTAB-6782:4877sTSm.Rabbit.Heart.19.5.Female
SAMEA4670173	ERR2587482	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587482/ERR2587482.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587482/ERR2587482.fastq.gz	E-MTAB-6782:4782sTS.Rabbit.Cerebellum.19.5.Female
SAMEA4670177	ERR2587486	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587486/ERR2587486.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587486/ERR2587486.fastq.gz	E-MTAB-6782:4784sTS.Rabbit.Kidney.19.5.Female
SAMEA4670178	ERR2587487	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587487/ERR2587487.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2587487/ERR2587487.fastq.gz	E-MTAB-6782:4791sTS.Rabbit.Kidney.19.5.Male
SAMEA4670183	ERR2587492	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587492/ERR2587492.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587492/ERR2587492.fastq.gz	E-MTAB-6782:4871sTSm.Rabbit.Liver.19.5.Male
SAMEA4670184	ERR2587493	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2587493/ERR2587493.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2587493/ERR2587493.fastq.gz	E-MTAB-6782:4879sTS.Rabbit.Liver.19.5.Female
SAMEA4670190	ERR2587499	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587499/ERR2587499.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587499/ERR2587499.fastq.gz	E-MTAB-6782:4883sTS.Rabbit.Brain.21.Female
SAMEA4670193	ERR2587502	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587502/ERR2587502.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587502/ERR2587502.fastq.gz	E-MTAB-6782:3255sTS.Rabbit.Heart.21.Male
SAMEA4670195	ERR2587504	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/004/ERR2587504/ERR2587504.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/004/ERR2587504/ERR2587504.fastq.gz	E-MTAB-6782:3317sTS.Rabbit.Heart.21.Female
SAMEA4670197	ERR2587506	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/006/ERR2587506/ERR2587506.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/006/ERR2587506/ERR2587506.fastq.gz	E-MTAB-6782:4882sTS.Rabbit.Cerebellum.21.Female
SAMEA4670200	ERR2587509	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/009/ERR2587509/ERR2587509.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/009/ERR2587509/ERR2587509.fastq.gz	E-MTAB-6782:3256sTS.Rabbit.Kidney.21.Male
SAMEA4670203	ERR2587512	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587512/ERR2587512.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587512/ERR2587512.fastq.gz	E-MTAB-6782:3398sTS.Rabbit.Kidney.21.Female
SAMEA4670204	ERR2587513	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2587513/ERR2587513.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2587513/ERR2587513.fastq.gz	E-MTAB-6782:3257sTS.Rabbit.Liver.21.Male
SAMEA4670228	ERR2587537	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587537/ERR2587537.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2587537/ERR2587537.fastq.gz	E-MTAB-6782:3236sTS.Rabbit.Kidney.23.Male
SAMEA4670229	ERR2587538	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/008/ERR2587538/ERR2587538.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/008/ERR2587538/ERR2587538.fastq.gz	E-MTAB-6782:3259sTS.Rabbit.Kidney.23.Female
SAMEA4670231	ERR2587540	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587540/ERR2587540.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2587540/ERR2587540.fastq.gz	E-MTAB-6782:3274sTS.Rabbit.Kidney.23.Male
SAMEA4670233	ERR2587542	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/002/ERR2587542/ERR2587542.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/002/ERR2587542/ERR2587542.fastq.gz	E-MTAB-6782:3268sTS.Rabbit.Liver.23.Female
SAMEA4670238	ERR2587547	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587547/ERR2587547.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2587547/ERR2587547.fastq.gz	E-MTAB-6782:3238sTS.Rabbit.Testis.23.Male
SAMEA4670241	ERR2587550	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/000/ERR2587550/ERR2587550.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/000/ERR2587550/ERR2587550.fastq.gz	E-MTAB-6782:3507sTS.Rabbit.WholeBrain.23.Male
SAMEA4670244	ERR2587553	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/003/ERR2587553/ERR2587553.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/003/ERR2587553/ERR2587553.fastq.gz	E-MTAB-6782:4912sTS.Rabbit.Brain.24.Female
SAMEA4670248	ERR2587557	Oryctolagus cuniculus	ftp.sra.ebi.ac.uk/vol1/fastq/ERR258/007/ERR2587557/ERR2587557.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR258/007/ERR2587557/ERR2587557.fastq.gz	E-MTAB-6782:3227sTS.Rabbit.Heart.24.Female
